,date_time,price_usd,srch_booking_window,srch_saturday_night_bool
2950,2013-03-28 20:24:28,60.0,115,0
2951,2013-03-18 17:14:10,62.0,77,0
2952,2013-01-26 23:21:02,131.0,19,1
2953,2012-12-22 09:22:57,106.0,6,1
2954,2013-02-25 11:28:28,88.0,13,0
2955,2012-12-27 00:14:39,46.0,6,0
2956,2013-03-16 19:24:19,156.0,216,1
2957,2013-06-11 10:05:40,124.0,3,1
2958,2013-06-20 12:56:42,86.0,70,1
2959,2013-04-16 13:42:20,225.0,18,1
2960,2012-11-27 21:30:59,84.0,30,1
2961,2013-01-16 09:19:10,126.0,2,1
2962,2013-02-06 16:13:16,116.0,35,0
2963,2013-04-06 06:46:03,109.0,55,0
2964,2013-05-11 11:00:47,58.0,16,0
2965,2013-01-27 11:22:35,156.0,12,1
2966,2013-03-01 13:10:14,106.0,18,0
2967,2012-11-04 14:56:27,43.0,16,0
2968,2013-03-06 11:24:47,198.0,9,1
2969,2012-12-13 15:48:31,111.0,66,0
2970,2012-11-14 21:16:07,106.0,2,1
2971,2013-01-22 11:28:54,99.0,78,0
2972,2012-12-24 08:53:39,66.0,8,0
2973,2013-05-15 18:50:38,93.0,35,0
2974,2013-05-10 13:54:21,175.0,49,1
2975,2013-03-07 06:38:12,78.0,38,0
2976,2013-04-09 12:46:06,127.0,39,1
2977,2013-04-10 08:45:17,70.0,153,0
2978,2012-12-02 19:07:08,148.0,5,1
2979,2013-05-27 18:17:44,72.0,42,0
2980,2013-05-25 11:57:48,51.0,0,1
2981,2012-12-06 22:30:24,127.0,22,1
2982,2013-03-31 02:38:11,119.0,51,0
2983,2012-12-02 23:16:39,220.0,26,1
2984,2013-01-28 16:43:38,84.0,48,0
2985,2013-03-28 20:32:05,238.0,8,1
2986,2012-11-27 21:23:09,44.0,26,0
2987,2013-02-05 11:19:43,123.0,17,1
2988,2013-06-07 05:42:45,119.0,19,0
2989,2013-01-23 05:18:18,132.0,16,1
2990,2013-03-12 18:23:01,246.0,25,1
2991,2013-04-15 12:42:13,102.0,25,1
2992,2013-04-12 22:39:42,279.0,14,1
2993,2013-02-05 06:35:19,132.0,66,1
2994,2013-01-06 14:17:14,70.0,5,1
2995,2013-01-28 12:21:06,71.0,3,1
2996,2013-04-15 18:18:50,143.0,31,1
2997,2013-01-29 13:04:53,118.0,3,1
2998,2013-03-14 09:22:28,167.0,2,0
2999,2013-06-21 11:52:21,154.0,35,1
3000,2012-12-27 16:30:22,60.0,16,1
3001,2013-02-10 19:57:52,103.0,19,1
3002,2013-01-30 05:24:03,112.0,274,1
3003,2013-01-11 20:43:58,70.0,62,1
3004,2012-12-05 23:09:04,66.0,21,0
3005,2013-02-21 20:16:06,158.0,56,1
3006,2013-05-31 10:51:57,122.0,76,1
3007,2013-05-11 21:20:55,164.0,19,1
3008,2013-03-18 16:37:19,150.0,39,1
3009,2013-04-07 12:21:17,236.0,2,0
3010,2013-01-07 17:50:39,138.0,39,1
3011,2012-12-20 11:29:07,66.0,15,1
3012,2012-12-20 11:17:55,68.0,1,1
3013,2013-04-24 21:14:35,142.0,267,1
3014,2013-06-05 06:37:16,73.0,116,0
3015,2012-12-19 16:53:42,140.0,9,1
3016,2013-06-05 21:17:38,72.0,21,0
3017,2013-03-18 19:42:33,172.0,19,0
3018,2013-01-27 12:05:58,94.0,2,0
3019,2013-06-27 12:51:54,227.0,78,1
3020,2013-02-02 09:07:46,52.0,9,0
3021,2012-12-06 12:01:07,131.0,2,1
3022,2013-02-09 20:50:06,110.0,13,1
3023,2013-05-10 13:53:08,96.0,28,0
3024,2013-04-25 10:40:59,66.0,3,0
3025,2013-01-28 22:15:56,70.0,146,0
3026,2013-03-15 16:40:26,60.0,116,0
3027,2012-12-25 22:33:21,66.0,11,1
3028,2012-11-30 12:39:45,50.0,5,0
3029,2013-01-08 05:26:32,135.0,72,1
3030,2012-12-01 01:32:08,70.0,35,1
3031,2013-03-13 20:17:53,90.0,0,0
3032,2013-01-23 20:54:39,79.0,12,0
3033,2013-03-11 14:41:35,230.0,5,1
3034,2013-01-19 09:17:26,166.0,0,1
3035,2013-05-30 08:19:54,92.26,13,0
3036,2013-06-02 17:39:42,88.0,18,1
3037,2013-06-09 10:47:26,319.0,6,1
3038,2013-02-01 12:30:34,75.0,51,0
3039,2013-02-21 09:10:57,71.0,53,0
3040,2013-01-30 13:07:16,71.0,74,0
3041,2013-06-08 10:13:17,309.0,0,1
3042,2013-06-17 20:20:51,109.0,0,0
3043,2012-12-07 17:29:49,96.0,40,0
3044,2013-01-02 19:36:56,107.0,30,1
3045,2013-02-23 12:27:10,81.0,73,0
3046,2012-11-17 17:53:21,59.0,33,0
3047,2013-04-26 18:52:31,71.0,59,0
3048,2013-02-23 11:03:49,117.0,47,1
